Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739466902.372565,105,34.120.208.123,10.9.21.209,443,39176
1739466902.372827,66,10.9.21.209,34.120.208.123,39176,443
1739466902.372861,105,10.9.21.209,34.120.208.123,39176,443
1739466902.373949,192,10.9.21.209,34.120.208.123,39176,443
1739466902.373964,541,10.9.21.209,34.120.208.123,39176,443
1739466902.381728,66,157.240.253.35,10.9.21.209,443,39108
1739466902.381728,66,157.240.253.35,10.9.21.209,443,39108
1739466902.381728,66,157.240.253.35,10.9.21.209,443,39108
1739466902.383431,2802,157.240.253.35,10.9.21.209,443,39108
1739466902.38344,66,10.9.21.209,157.240.253.35,39108,443
1739466902.383431,106,157.240.253.35,10.9.21.209,443,39108
1739466902.383454,66,10.9.21.209,157.240.253.35,39108,443
1739466902.388416,85,10.9.21.209,172.16.0.232,38455,53
1739466902.388481,85,10.9.21.209,172.16.0.232,42052,53
1739466902.389127,505,10.9.21.209,23.40.158.218,50602,80
1739466902.391747,101,172.16.0.232,10.9.21.209,53,38455
1739466902.391747,113,172.16.0.232,10.9.21.209,53,42052
1739466902.39254,1294,10.9.21.209,142.251.209.36,35406,443
1739466902.415319,74,157.240.253.35,10.9.21.209,443,39110
1739466902.415352,66,10.9.21.209,157.240.253.35,39110,443
1739466902.415764,1967,10.9.21.209,157.240.253.35,39110,443
1739466902.426231,66,34.120.208.123,10.9.21.209,443,39176
1739466902.427002,66,34.120.208.123,10.9.21.209,443,39176
1739466902.427002,66,34.120.208.123,10.9.21.209,443,39176
1739466902.427742,66,34.120.208.123,10.9.21.209,443,39176
1739466902.442704,66,23.40.158.218,10.9.21.209,80,50602
1739466902.443535,938,23.40.158.218,10.9.21.209,80,50602
1739466902.443547,66,10.9.21.209,23.40.158.218,50602,80
1739466902.444523,130,10.9.21.209,157.240.253.35,39108,443
1739466902.444685,158,10.9.21.209,157.240.253.35,39108,443
1739466902.446645,1294,142.251.209.36,10.9.21.209,443,35406
1739466902.446978,82,10.9.21.209,142.251.209.36,35406,443
1739466902.460704,212,10.9.20.220,239.255.255.250,63942,1900
1739466902.465921,1294,142.251.209.36,10.9.21.209,443,35406
1739466902.465921,1294,142.251.209.36,10.9.21.209,443,35406
1739466902.466114,84,10.9.21.209,142.251.209.36,35406,443
1739466902.477417,66,157.240.253.35,10.9.21.209,443,39110
1739466902.477417,66,157.240.253.35,10.9.21.209,443,39110
1739466902.47841,2802,157.240.253.35,10.9.21.209,443,39110
1739466902.47846,66,10.9.21.209,157.240.253.35,39110,443
1739466902.47841,105,157.240.253.35,10.9.21.209,443,39110
1739466902.478486,66,10.9.21.209,157.240.253.35,39110,443
1739466902.479246,130,10.9.21.209,157.240.253.35,39110,443
1739466902.479378,175,10.9.21.209,157.240.253.35,39110,443
1739466902.488878,74,10.9.21.209,142.251.209.36,55854,443
1739466902.501479,1294,142.251.209.36,10.9.21.209,443,35406
1739466902.501479,1294,142.251.209.36,10.9.21.209,443,35406
1739466902.501479,1294,142.251.209.36,10.9.21.209,443,35406
1739466902.50148,691,142.251.209.36,10.9.21.209,443,35406
1739466902.502192,85,10.9.21.209,142.251.209.36,35406,443
1739466902.503656,501,10.9.21.209,216.58.204.131,38326,80
1739466902.505383,237,157.240.253.35,10.9.21.209,443,39108
1739466902.505397,66,10.9.21.209,157.240.253.35,39108,443
1739466902.505383,140,157.240.253.35,10.9.21.209,443,39108
1739466902.50541,66,10.9.21.209,157.240.253.35,39108,443
1739466902.505383,97,157.240.253.35,10.9.21.209,443,39108
1739466902.505412,66,10.9.21.209,157.240.253.35,39108,443
1739466902.505549,97,10.9.21.209,157.240.253.35,39108,443
1739466902.540241,66,157.240.253.35,10.9.21.209,443,39110
1739466902.540241,237,157.240.253.35,10.9.21.209,443,39110
1739466902.540241,140,157.240.253.35,10.9.21.209,443,39110
1739466902.540241,114,157.240.253.35,10.9.21.209,443,39110
1739466902.540422,66,10.9.21.209,157.240.253.35,39110,443
1739466902.540454,90,10.9.21.209,157.240.253.35,39110,443
1739466902.540466,66,10.9.21.209,157.240.253.35,39110,443
1739466902.542278,74,142.251.209.36,10.9.21.209,443,55854
1739466902.542291,66,10.9.21.209,142.251.209.36,55854,443
1739466902.54264,1965,10.9.21.209,142.251.209.36,55854,443
1739466902.556739,66,216.58.204.131,10.9.21.209,80,38326
1739466902.582659,86,10.9.21.209,142.251.209.36,35406,443
1739466902.596421,66,142.251.209.36,10.9.21.209,443,55854
1739466902.596421,66,142.251.209.36,10.9.21.209,443,55854
1739466902.601164,90,157.240.253.35,10.9.21.209,443,39110
1739466902.601186,54,10.9.21.209,157.240.253.35,39110,443
1739466902.601164,66,157.240.253.35,10.9.21.209,443,39110
1739466902.601204,54,10.9.21.209,157.240.253.35,39110,443
1739466902.607239,66,157.240.253.35,10.9.21.209,443,39108
1739466902.614394,2802,142.251.209.36,10.9.21.209,443,55854
1739466902.614404,66,10.9.21.209,142.251.209.36,55854,443
1739466902.614394,2516,142.251.209.36,10.9.21.209,443,55854
1739466902.614418,66,10.9.21.209,142.251.209.36,55854,443
1739466902.619415,81,10.9.21.209,172.16.0.232,55716,53
1739466902.61948,81,10.9.21.209,172.16.0.232,57981,53
1739466902.624686,134,34.120.208.123,10.9.21.209,443,39176
1739466902.624686,161,34.120.208.123,10.9.21.209,443,39176
1739466902.624686,105,34.120.208.123,10.9.21.209,443,39176
1739466902.624993,66,10.9.21.209,34.120.208.123,39176,443
1739466902.625042,105,10.9.21.209,34.120.208.123,39176,443
1739466902.626311,190,10.9.21.209,34.120.208.123,39176,443
1739466902.626325,559,10.9.21.209,34.120.208.123,39176,443
1739466902.626517,144,172.16.0.232,10.9.21.209,53,57981
1739466902.626517,132,172.16.0.232,10.9.21.209,53,55716
1739466902.626883,74,10.9.21.209,216.58.204.131,38338,80
1739466902.636639,85,142.251.209.36,10.9.21.209,443,35406
1739466902.662537,767,216.58.204.131,10.9.21.209,80,38326
1739466902.662577,66,10.9.21.209,216.58.204.131,38326,80
1739466902.664151,175,10.9.21.209,142.251.209.36,35406,443
1739466902.664181,112,10.9.21.209,142.251.209.36,35406,443
1739466902.671518,228,10.9.21.209,142.251.209.36,35406,443
1739466902.678382,66,34.120.208.123,10.9.21.209,443,39176
1739466902.679592,66,34.120.208.123,10.9.21.209,443,39176
1739466902.679592,66,34.120.208.123,10.9.21.209,443,39176
1739466902.680683,74,216.58.204.131,10.9.21.209,80,38338
1739466902.680716,66,10.9.21.209,216.58.204.131,38338,80
1739466902.680946,501,10.9.21.209,216.58.204.131,38338,80
1739466902.718614,657,142.251.209.36,10.9.21.209,443,35406
1739466902.718614,166,142.251.209.36,10.9.21.209,443,35406
1739466902.718614,68,142.251.209.36,10.9.21.209,443,35406
1739466902.719191,73,10.9.21.209,142.251.209.36,35406,443
1739466902.734885,66,216.58.204.131,10.9.21.209,80,38338
1739466902.749639,69,142.251.209.36,10.9.21.209,443,35406
1739466902.769915,72,10.9.21.209,142.251.209.36,35406,443
1739466902.773148,1122,142.251.209.36,10.9.21.209,443,35406
1739466902.773148,296,142.251.209.36,10.9.21.209,443,35406
1739466902.773322,78,10.9.21.209,142.251.209.36,35406,443
1739466902.823066,74,142.251.209.36,10.9.21.209,443,35406
1739466902.826739,228,10.9.21.209,142.251.209.36,35406,443
1739466902.842064,767,216.58.204.131,10.9.21.209,80,38338
1739466902.842091,66,10.9.21.209,216.58.204.131,38338,80
1739466902.843162,130,10.9.21.209,142.251.209.36,55854,443
1739466902.843358,158,10.9.21.209,142.251.209.36,55854,443
1739466902.843877,74,10.9.21.209,142.251.209.36,35406,443
1739466902.850579,134,34.120.208.123,10.9.21.209,443,39176
1739466902.850579,341,34.120.208.123,10.9.21.209,443,39176
1739466902.850579,105,34.120.208.123,10.9.21.209,443,39176
1739466902.850579,69,142.251.209.36,10.9.21.209,443,35406
1739466902.850766,66,10.9.21.209,34.120.208.123,39176,443
1739466902.850788,105,10.9.21.209,34.120.208.123,39176,443
1739466902.851794,191,10.9.21.209,34.120.208.123,39176,443
1739466902.851815,999,10.9.21.209,34.120.208.123,39176,443
1739466902.870735,345,10.9.26.162,224.0.0.251,5353,5353
1739466902.897372,66,142.251.209.36,10.9.21.209,443,55854
1739466902.897372,682,142.251.209.36,10.9.21.209,443,55854
1739466902.897394,66,10.9.21.209,142.251.209.36,55854,443
1739466902.897372,97,142.251.209.36,10.9.21.209,443,55854
1739466902.897411,66,10.9.21.209,142.251.209.36,55854,443
1739466902.897702,97,10.9.21.209,142.251.209.36,55854,443
1739466902.903595,66,34.120.208.123,10.9.21.209,443,39176
1739466902.904763,66,34.120.208.123,10.9.21.209,443,39176
1739466902.904763,66,34.120.208.123,10.9.21.209,443,39176
1739466902.906965,69,142.251.209.36,10.9.21.209,443,35406
1739466902.939109,780,142.251.209.36,10.9.21.209,443,35406
1739466902.939656,78,10.9.21.209,142.251.209.36,35406,443
1739466902.943073,70,142.251.209.36,10.9.21.209,443,35406
1739466902.943073,88,142.251.209.36,10.9.21.209,443,35406
1739466902.943541,73,10.9.21.209,142.251.209.36,35406,443
1739466902.95136,97,10.9.21.209,172.16.0.232,52118,53
1739466902.951476,97,10.9.21.209,172.16.0.232,52304,53
1739466902.955738,113,172.16.0.232,10.9.21.209,53,52118
1739466902.955738,125,172.16.0.232,10.9.21.209,53,52304
1739466902.956093,66,142.251.209.36,10.9.21.209,443,55854
1739466902.956791,1294,10.9.21.209,142.251.209.14,42090,443
1739466903.011128,1294,142.251.209.14,10.9.21.209,443,42090
1739466903.011611,82,10.9.21.209,142.251.209.14,42090,443
1739466903.021981,69,142.251.209.36,10.9.21.209,443,35406
1739466903.026824,1294,142.251.209.14,10.9.21.209,443,42090
1739466903.026824,1294,142.251.209.14,10.9.21.209,443,42090
1739466903.026905,84,10.9.21.209,142.251.209.14,42090,443
1739466903.064823,1294,142.251.209.14,10.9.21.209,443,42090
1739466903.064823,657,142.251.209.14,10.9.21.209,443,42090
1739466903.065469,84,10.9.21.209,142.251.209.14,42090,443
1739466903.066435,502,10.9.21.209,216.58.204.131,38330,80
1739466903.074794,132,10.9.22.29,224.0.0.251,5353,5353
1739466903.119889,66,216.58.204.131,10.9.21.209,80,38330
1739466903.12166,134,34.120.208.123,10.9.21.209,443,39176
1739466903.12166,199,34.120.208.123,10.9.21.209,443,39176
1739466903.12166,105,34.120.208.123,10.9.21.209,443,39176
1739466903.121922,66,10.9.21.209,34.120.208.123,39176,443
1739466903.121957,105,10.9.21.209,34.120.208.123,39176,443
1739466903.12295,219,10.9.21.209,34.120.208.123,39176,443
1739466903.122964,921,10.9.21.209,34.120.208.123,39176,443
1739466903.159001,86,10.9.21.209,142.251.209.14,42090,443
1739466903.164628,229,10.9.21.209,142.251.209.36,35406,443
1739466903.17504,66,34.120.208.123,10.9.21.209,443,39176
1739466903.176727,66,34.120.208.123,10.9.21.209,443,39176
1739466903.176727,66,34.120.208.123,10.9.21.209,443,39176
1739466903.214609,85,142.251.209.14,10.9.21.209,443,42090
1739466903.229281,768,216.58.204.131,10.9.21.209,80,38330
1739466903.229319,66,10.9.21.209,216.58.204.131,38330,80
1739466903.230898,175,10.9.21.209,142.251.209.14,42090,443
1739466903.230923,114,10.9.21.209,142.251.209.14,42090,443
1739466903.245661,69,142.251.209.36,10.9.21.209,443,35406
1739466903.248097,899,10.9.20.88,10.9.22.29,5353,5353
1739466903.280181,56,10.9.22.56,224.0.0.22,Unknown,Unknown
1739466903.280723,698,10.9.29.169,239.255.255.250,61490,3702
1739466903.282884,647,142.251.209.36,10.9.21.209,443,35406
1739466903.283385,78,10.9.21.209,142.251.209.36,35406,443
1739466903.283614,657,142.251.209.14,10.9.21.209,443,42090
1739466903.283614,166,142.251.209.14,10.9.21.209,443,42090
1739466903.283614,68,142.251.209.14,10.9.21.209,443,42090
1739466903.284487,73,10.9.21.209,142.251.209.14,42090,443
1739466903.285319,70,142.251.209.36,10.9.21.209,443,35406
1739466903.285319,78,142.251.209.36,10.9.21.209,443,35406
1739466903.28551,73,10.9.21.209,142.251.209.36,35406,443
1739466903.362117,69,142.251.209.36,10.9.21.209,443,35406
1739466903.373308,230,10.9.21.209,142.251.209.36,35406,443
1739466903.384597,108,10.9.22.29,224.0.0.251,5353,5353
1739466903.389896,134,34.120.208.123,10.9.21.209,443,39176
1739466903.389896,271,34.120.208.123,10.9.21.209,443,39176
1739466903.389896,105,34.120.208.123,10.9.21.209,443,39176
1739466903.390193,66,10.9.21.209,34.120.208.123,39176,443
1739466903.390232,105,10.9.21.209,34.120.208.123,39176,443
1739466903.391938,197,10.9.21.209,34.120.208.123,39176,443
1739466903.39196,973,10.9.21.209,34.120.208.123,39176,443
1739466903.443656,66,34.120.208.123,10.9.21.209,443,39176
1739466903.443657,66,34.120.208.123,10.9.21.209,443,39176
1739466903.446334,66,34.120.208.123,10.9.21.209,443,39176
1739466903.446334,66,34.120.208.123,10.9.21.209,443,39176
1739466903.451236,69,142.251.209.36,10.9.21.209,443,35406
1739466903.457488,77,10.9.21.209,142.251.209.36,35406,443
1739466903.463951,637,142.251.209.36,10.9.21.209,443,35406
1739466903.464092,78,10.9.21.209,142.251.209.36,35406,443
1739466903.465964,70,142.251.209.36,10.9.21.209,443,35406
1739466903.465964,68,142.251.209.36,10.9.21.209,443,35406
1739466903.466019,73,10.9.21.209,142.251.209.36,35406,443
1739466903.484518,212,10.9.20.220,239.255.255.250,63942,1900
1739466903.510949,74,142.251.209.36,10.9.21.209,443,35406
1739466903.513466,230,10.9.21.209,142.251.209.36,35406,443
1739466903.530406,74,10.9.21.209,142.251.209.36,35406,443
1739466903.542086,69,142.251.209.36,10.9.21.209,443,35406
1739466903.587036,86,10.9.20.220,10.9.31.255,57621,57621
1739466903.58811,56,10.9.21.101,224.0.0.22,Unknown,Unknown
1739466903.592152,69,142.251.209.36,10.9.21.209,443,35406
1739466903.598017,635,142.251.209.36,10.9.21.209,443,35406
1739466903.598299,78,10.9.21.209,142.251.209.36,35406,443
1739466903.601667,70,142.251.209.36,10.9.21.209,443,35406
1739466903.601667,253,142.251.209.36,10.9.21.209,443,35406
1739466903.601826,73,10.9.21.209,142.251.209.36,35406,443
1739466903.647964,134,34.120.208.123,10.9.21.209,443,39176
1739466903.647964,350,34.120.208.123,10.9.21.209,443,39176
1739466903.647964,105,34.120.208.123,10.9.21.209,443,39176
1739466903.648244,66,10.9.21.209,34.120.208.123,39176,443
1739466903.648276,105,10.9.21.209,34.120.208.123,39176,443
1739466903.677871,69,142.251.209.36,10.9.21.209,443,35406
1739466903.701381,66,34.120.208.123,10.9.21.209,443,39176
1739466903.719437,231,10.9.21.209,142.251.209.36,35406,443
1739466903.798809,69,142.251.209.36,10.9.21.209,443,35406
1739466903.807509,633,142.251.209.36,10.9.21.209,443,35406
1739466903.80772,78,10.9.21.209,142.251.209.36,35406,443
1739466903.809882,70,142.251.209.36,10.9.21.209,443,35406
1739466903.809882,156,142.251.209.36,10.9.21.209,443,35406
1739466903.810054,73,10.9.21.209,142.251.209.36,35406,443
1739466903.8864,69,142.251.209.36,10.9.21.209,443,35406
1739466904.098874,132,10.9.22.29,224.0.0.251,5353,5353
1739466904.199958,85,10.9.21.209,172.16.0.232,51526,53
1739466904.231002,231,10.9.21.209,142.251.209.36,35406,443
1739466904.234893,961,10.9.20.88,224.0.0.251,5353,5353
1739466904.256664,85,172.16.0.232,10.9.21.209,53,51526
1739466904.257663,74,10.9.21.209,142.251.209.36,55858,443
1739466904.311156,74,142.251.209.36,10.9.21.209,443,55858
1739466904.311243,66,10.9.21.209,142.251.209.36,55858,443
1739466904.311589,69,142.251.209.36,10.9.21.209,443,35406
1739466904.312438,1965,10.9.21.209,142.251.209.36,55858,443
1739466904.322709,657,142.251.209.36,10.9.21.209,443,35406
1739466904.323203,78,10.9.21.209,142.251.209.36,35406,443
1739466904.324138,246,142.251.209.36,10.9.21.209,443,35406
1739466904.344276,74,10.9.21.209,142.251.209.36,35406,443
1739466904.365772,66,142.251.209.36,10.9.21.209,443,55858
1739466904.365772,66,142.251.209.36,10.9.21.209,443,55858
1739466904.383092,2802,142.251.209.36,10.9.21.209,443,55858
1739466904.383112,66,10.9.21.209,142.251.209.36,55858,443
1739466904.383092,2516,142.251.209.36,10.9.21.209,443,55858
1739466904.38314,66,10.9.21.209,142.251.209.36,55858,443
1739466904.384692,501,10.9.21.209,216.58.204.131,38330,80
1739466904.401552,69,142.251.209.36,10.9.21.209,443,35406
1739466904.410109,212,10.9.20.220,239.255.255.250,63942,1900
1739466904.437746,66,216.58.204.131,10.9.21.209,80,38330
1739466904.508515,56,10.9.24.248,224.0.0.251,Unknown,Unknown
1739466904.545129,767,216.58.204.131,10.9.21.209,80,38330
1739466904.545177,66,10.9.21.209,216.58.204.131,38330,80
1739466904.546702,130,10.9.21.209,142.251.209.36,55858,443
1739466904.54706,158,10.9.21.209,142.251.209.36,55858,443
1739466904.600812,66,142.251.209.36,10.9.21.209,443,55858
1739466904.600812,682,142.251.209.36,10.9.21.209,443,55858
1739466904.600873,66,10.9.21.209,142.251.209.36,55858,443
1739466904.600812,97,142.251.209.36,10.9.21.209,443,55858
1739466904.600943,66,10.9.21.209,142.251.209.36,55858,443
1739466904.601846,97,10.9.21.209,142.251.209.36,55858,443
1739466904.660532,66,142.251.209.36,10.9.21.209,443,55858
1739466905.123981,56,10.9.19.146,224.0.0.22,Unknown,Unknown
1739466905.226498,749,10.9.21.209,142.251.209.36,55858,443
1739466905.226798,1294,10.9.21.209,142.251.209.36,39496,443
1739466905.227945,85,10.9.21.209,172.16.0.232,42659,53
1739466905.227984,86,10.9.21.209,172.16.0.232,37973,53
1739466905.228011,86,10.9.21.209,172.16.0.232,36429,53
1739466905.228038,86,10.9.21.209,172.16.0.232,54180,53
1739466905.228061,82,10.9.21.209,172.16.0.232,60470,53
1739466905.228084,82,10.9.21.209,172.16.0.232,51511,53
1739466905.228619,82,10.9.21.209,172.16.0.232,40448,53
1739466905.234159,102,172.16.0.232,10.9.21.209,53,37973
1739466905.234159,194,172.16.0.232,10.9.21.209,53,51511
1739466905.234159,194,172.16.0.232,10.9.21.209,53,60470
1739466905.234159,114,172.16.0.232,10.9.21.209,53,36429
1739466905.281403,66,142.251.209.36,10.9.21.209,443,55858
1739466905.283487,1294,142.251.209.36,10.9.21.209,443,39496
1739466905.283487,85,172.16.0.232,10.9.21.209,53,42659
1739466905.283487,86,172.16.0.232,10.9.21.209,53,54180
1739466905.283487,82,172.16.0.232,10.9.21.209,53,40448
1739466905.283853,82,10.9.21.209,142.251.209.36,39496,443
1739466905.297314,1294,142.251.209.36,10.9.21.209,443,39496
1739466905.297315,1294,142.251.209.36,10.9.21.209,443,39496
1739466905.297441,84,10.9.21.209,142.251.209.36,39496,443
1739466905.338345,1294,142.251.209.36,10.9.21.209,443,39496
1739466905.338345,1294,142.251.209.36,10.9.21.209,443,39496
1739466905.338345,1294,142.251.209.36,10.9.21.209,443,39496
1739466905.338345,695,142.251.209.36,10.9.21.209,443,39496
1739466905.338872,84,10.9.21.209,142.251.209.36,39496,443
1739466905.339281,626,142.251.209.36,10.9.21.209,443,55858
1739466905.339281,108,142.251.209.36,10.9.21.209,443,55858
1739466905.339412,66,10.9.21.209,142.251.209.36,55858,443
1739466905.339465,173,10.9.21.209,142.251.209.36,39496,443
1739466905.339495,113,10.9.21.209,142.251.209.36,39496,443
1739466905.347454,215,10.9.21.209,34.120.208.123,39176,443
1739466905.347488,1390,10.9.21.209,34.120.208.123,39176,443
1739466905.361732,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.361732,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.361805,66,10.9.21.209,142.251.209.36,55858,443
1739466905.362766,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.362773,66,10.9.21.209,142.251.209.36,55858,443
1739466905.365615,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.365625,66,10.9.21.209,142.251.209.36,55858,443
1739466905.368198,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.368205,66,10.9.21.209,142.251.209.36,55858,443
1739466905.370919,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.370923,66,10.9.21.209,142.251.209.36,55858,443
1739466905.373549,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.373564,66,10.9.21.209,142.251.209.36,55858,443
1739466905.376339,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.376355,66,10.9.21.209,142.251.209.36,55858,443
1739466905.378893,1131,142.251.209.36,10.9.21.209,443,55858
1739466905.393188,658,142.251.209.36,10.9.21.209,443,39496
1739466905.393189,166,142.251.209.36,10.9.21.209,443,39496
1739466905.393189,68,142.251.209.36,10.9.21.209,443,39496
1739466905.393541,73,10.9.21.209,142.251.209.36,39496,443
1739466905.400616,66,34.120.208.123,10.9.21.209,443,39176
1739466905.400616,66,34.120.208.123,10.9.21.209,443,39176
1739466905.421365,66,10.9.21.209,142.251.209.36,55858,443
1739466905.43235,212,10.9.20.220,239.255.255.250,63942,1900
1739466905.523599,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.523623,66,10.9.21.209,142.251.209.36,55858,443
1739466905.523835,1155,142.251.209.36,10.9.21.209,443,55858
1739466905.523839,66,10.9.21.209,142.251.209.36,55858,443
1739466905.528198,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.528205,66,10.9.21.209,142.251.209.36,55858,443
1739466905.528885,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.528896,66,10.9.21.209,142.251.209.36,55858,443
1739466905.529942,2356,142.251.209.36,10.9.21.209,443,55858
1739466905.529946,66,10.9.21.209,142.251.209.36,55858,443
1739466905.532748,95,10.9.21.209,172.16.0.232,37458,53
1739466905.532808,95,10.9.21.209,172.16.0.232,49433,53
1739466905.533315,740,10.9.21.209,142.251.209.36,39496,443
1739466905.533664,698,10.9.29.167,239.255.255.250,55206,3702
1739466905.535754,198,142.251.209.36,10.9.21.209,443,55858
1739466905.535759,66,10.9.21.209,142.251.209.36,55858,443
1739466905.537522,111,172.16.0.232,10.9.21.209,53,37458
1739466905.537522,155,172.16.0.232,10.9.21.209,53,49433
1739466905.538098,1294,10.9.21.209,216.58.205.34,41892,443
1739466905.541348,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.541354,66,10.9.21.209,142.251.209.36,55858,443
1739466905.541349,916,142.251.209.36,10.9.21.209,443,55858
1739466905.541365,66,10.9.21.209,142.251.209.36,55858,443
1739466905.542328,125,142.251.209.36,10.9.21.209,443,55858
1739466905.54233,66,10.9.21.209,142.251.209.36,55858,443
1739466905.550901,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.550916,66,10.9.21.209,142.251.209.36,55858,443
1739466905.550901,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.550932,66,10.9.21.209,142.251.209.36,55858,443
1739466905.552882,2192,142.251.209.36,10.9.21.209,443,55858
1739466905.552887,66,10.9.21.209,142.251.209.36,55858,443
1739466905.554526,1004,142.251.209.36,10.9.21.209,443,55858
1739466905.554529,66,10.9.21.209,142.251.209.36,55858,443
1739466905.555769,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.555772,66,10.9.21.209,142.251.209.36,55858,443
1739466905.557019,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.557034,66,10.9.21.209,142.251.209.36,55858,443
1739466905.558417,1723,142.251.209.36,10.9.21.209,443,55858
1739466905.558421,66,10.9.21.209,142.251.209.36,55858,443
1739466905.56013,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.560134,66,10.9.21.209,142.251.209.36,55858,443
1739466905.562709,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.562716,66,10.9.21.209,142.251.209.36,55858,443
1739466905.565496,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.565504,66,10.9.21.209,142.251.209.36,55858,443
1739466905.567945,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.567951,66,10.9.21.209,142.251.209.36,55858,443
1739466905.57064,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.570646,66,10.9.21.209,142.251.209.36,55858,443
1739466905.573499,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.573508,66,10.9.21.209,142.251.209.36,55858,443
1739466905.576584,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.57659,66,10.9.21.209,142.251.209.36,55858,443
1739466905.578753,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.578756,66,10.9.21.209,142.251.209.36,55858,443
1739466905.581425,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.581474,66,10.9.21.209,142.251.209.36,55858,443
1739466905.583981,787,142.251.209.36,10.9.21.209,443,55858
1739466905.584008,66,10.9.21.209,142.251.209.36,55858,443
1739466905.592057,1294,216.58.205.34,10.9.21.209,443,41892
1739466905.592407,82,10.9.21.209,216.58.205.34,41892,443
1739466905.592514,714,10.9.21.209,142.251.209.36,39496,443
1739466905.608078,1294,216.58.205.34,10.9.21.209,443,41892
1739466905.608078,1294,216.58.205.34,10.9.21.209,443,41892
1739466905.608246,84,10.9.21.209,216.58.205.34,41892,443
1739466905.609989,388,142.251.209.36,10.9.21.209,443,39496
1739466905.609989,66,142.251.209.36,10.9.21.209,443,39496
1739466905.610213,78,10.9.21.209,142.251.209.36,39496,443
1739466905.616205,134,34.120.208.123,10.9.21.209,443,39176
1739466905.616205,347,34.120.208.123,10.9.21.209,443,39176
1739466905.616205,105,34.120.208.123,10.9.21.209,443,39176
1739466905.616419,66,10.9.21.209,34.120.208.123,39176,443
1739466905.616439,105,10.9.21.209,34.120.208.123,39176,443
1739466905.61972,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.619734,66,10.9.21.209,142.251.209.36,55858,443
1739466905.620335,1434,142.251.209.36,10.9.21.209,443,55858
1739466905.620341,66,10.9.21.209,142.251.209.36,55858,443
1739466905.621636,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.621639,66,10.9.21.209,142.251.209.36,55858,443
1739466905.624632,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.624635,66,10.9.21.209,142.251.209.36,55858,443
1739466905.627187,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.627189,66,10.9.21.209,142.251.209.36,55858,443
1739466905.629747,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.629751,66,10.9.21.209,142.251.209.36,55858,443
1739466905.632345,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.632359,66,10.9.21.209,142.251.209.36,55858,443
1739466905.633067,74,10.9.21.209,216.58.205.34,49182,443
1739466905.637913,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.637921,66,10.9.21.209,142.251.209.36,55858,443
1739466905.637913,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.637936,66,10.9.21.209,142.251.209.36,55858,443
1739466905.639387,985,10.9.21.209,142.251.209.36,39496,443
1739466905.639442,77,10.9.21.209,142.251.209.36,39496,443
1739466905.639607,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.639611,66,10.9.21.209,142.251.209.36,55858,443
1739466905.640944,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.640946,66,10.9.21.209,142.251.209.36,55858,443
1739466905.642061,89,10.9.21.209,172.16.0.232,48193,53
1739466905.642138,89,10.9.21.209,172.16.0.232,36701,53
1739466905.642615,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.642619,66,10.9.21.209,142.251.209.36,55858,443
1739466905.643733,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.643737,66,10.9.21.209,142.251.209.36,55858,443
1739466905.644634,2802,142.251.209.36,10.9.21.209,443,55858
1739466905.644646,66,10.9.21.209,142.251.209.36,55858,443
1739466905.644634,1294,216.58.205.34,10.9.21.209,443,41892
1739466905.644634,658,216.58.205.34,10.9.21.209,443,41892
