Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739467030.307304,75,10.9.21.209,216.58.204.238,44113,443
1739467030.307387,1007,10.9.21.209,216.58.204.238,44113,443
1739467030.307811,71,216.58.204.238,10.9.21.209,443,44113
1739467030.307945,75,10.9.21.209,216.58.204.238,44113,443
1739467030.308475,69,216.58.204.238,10.9.21.209,443,44113
1739467030.308475,67,216.58.204.238,10.9.21.209,443,52827
1739467030.314779,66,142.251.209.14,10.9.21.209,443,44550
1739467030.314779,1048,142.251.209.14,10.9.21.209,443,44550
1739467030.314779,1048,142.251.209.14,10.9.21.209,443,44576
1739467030.314853,54,10.9.21.209,142.251.209.14,44576,443
1739467030.315154,97,10.9.21.209,142.251.209.14,44550,443
1739467030.315535,1048,142.251.209.14,10.9.21.209,443,44534
1739467030.315561,54,10.9.21.209,142.251.209.14,44534,443
1739467030.31711,66,142.251.209.14,10.9.21.209,443,44550
1739467030.317111,66,142.251.209.14,10.9.21.209,443,44550
1739467030.317111,66,142.251.209.14,10.9.21.209,443,44584
1739467030.317146,54,10.9.21.209,142.251.209.14,44584,443
1739467030.317111,1048,142.251.209.14,10.9.21.209,443,44584
1739467030.317193,54,10.9.21.209,142.251.209.14,44584,443
1739467030.317111,66,142.251.209.14,10.9.21.209,443,44576
1739467030.317201,54,10.9.21.209,142.251.209.14,44576,443
1739467030.317111,66,142.251.209.14,10.9.21.209,443,44534
1739467030.317222,54,10.9.21.209,142.251.209.14,44534,443
1739467030.317111,97,142.251.209.14,10.9.21.209,443,44550
1739467030.317111,1048,142.251.209.14,10.9.21.209,443,44560
1739467030.31724,54,10.9.21.209,142.251.209.14,44560,443
1739467030.317448,598,142.251.209.14,10.9.21.209,443,44550
1739467030.31748,66,10.9.21.209,142.251.209.14,44550,443
1739467030.317767,1249,142.251.209.14,10.9.21.209,443,44550
1739467030.318964,211,142.251.209.14,10.9.21.209,443,44550
