Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739447084.758034,566,34.120.195.249,10.0.2.15,443,57083
1739447084.75852,81,10.0.2.15,34.120.195.249,57083,443
1739447084.759702,176,10.0.2.3,10.0.2.15,53,51954
1739447084.759702,176,10.0.2.3,10.0.2.15,53,39987
1739447084.759702,94,10.0.2.3,10.0.2.15,53,44216
1739447084.761728,82,10.0.2.15,34.120.195.249,57083,443
1739447084.76221,91,10.0.2.15,10.0.2.3,43477,53
1739447084.762411,91,10.0.2.15,10.0.2.3,44125,53
1739447084.762509,91,10.0.2.15,10.0.2.3,50200,53
1739447084.764043,125,10.0.2.15,34.120.195.249,57083,443
1739447084.764227,258,35.186.224.24,10.0.2.15,443,55123
1739447084.764389,113,10.0.2.15,34.120.195.249,57083,443
1739447084.765061,1077,10.0.2.15,34.120.195.249,57083,443
1739447084.770174,523,10.0.2.15,35.186.224.24,55123,443
1739447084.773164,176,10.0.2.3,10.0.2.15,53,44125
1739447084.773164,176,10.0.2.3,10.0.2.15,53,43477
1739447084.773889,176,10.0.2.3,10.0.2.15,53,50200
1739447084.775167,91,10.0.2.15,10.0.2.3,51121,53
1739447084.775321,91,10.0.2.15,10.0.2.3,39945,53
1739447084.778524,167,10.0.2.15,239.255.255.250,41320,1900
1739447084.784033,176,10.0.2.3,10.0.2.15,53,39945
1739447084.784034,176,10.0.2.3,10.0.2.15,53,51121
1739447084.784661,91,10.0.2.15,10.0.2.3,43228,53
1739447084.784777,91,10.0.2.15,10.0.2.3,34099,53
1739447084.80049,176,10.0.2.3,10.0.2.15,53,34099
1739447084.80049,176,10.0.2.3,10.0.2.15,53,43228
1739447084.800873,107,10.0.2.15,35.186.224.24,55123,443
1739447084.819284,121,35.186.224.24,10.0.2.15,443,55123
1739447084.830468,627,34.120.195.249,10.0.2.15,443,57083
1739447084.830469,163,34.120.195.249,10.0.2.15,443,57083
1739447084.831075,69,34.120.195.249,10.0.2.15,443,57083
1739447084.832929,74,10.0.2.15,34.120.195.249,57083,443
1739447084.842937,328,34.120.195.249,10.0.2.15,443,57083
1739447084.843168,77,10.0.2.15,34.120.195.249,57083,443
1739447084.845014,78,10.0.2.15,35.186.224.24,55123,443
1739447084.852929,513,35.186.224.24,10.0.2.15,443,55123
1739447084.854003,120,10.0.2.15,35.186.224.24,55123,443
1739447084.88054,87,10.0.2.15,224.0.0.251,5353,5353
1739447084.886916,89,35.186.224.24,10.0.2.15,443,55123
1739447084.912718,78,10.0.2.15,35.186.224.24,55123,443
1739447084.914,69,35.186.224.24,10.0.2.15,443,55123
1739447084.926666,66,34.120.195.249,10.0.2.15,443,57083
1739447084.937262,360,35.186.224.24,10.0.2.15,443,55123
1739447084.937593,77,10.0.2.15,35.186.224.24,55123,443
1739447084.939291,109,10.0.2.15,35.186.224.24,55123,443
1739447085.03733,72,10.0.2.15,35.186.224.24,55123,443
1739447085.050582,66,35.186.224.24,10.0.2.15,443,55123
1739447085.051109,69,35.186.224.24,10.0.2.15,443,55123
1739447085.054438,307,35.186.224.24,10.0.2.15,443,55123
1739447085.054675,77,10.0.2.15,35.186.224.24,55123,443
1739447085.112236,102,10.0.2.15,10.0.2.3,55529,53
1739447085.11922,1292,10.0.2.15,142.251.209.10,51774,443
1739447085.119493,1292,10.0.2.15,142.251.209.10,51774,443
1739447085.129317,67,35.186.224.24,10.0.2.15,443,55123
1739447085.129955,67,35.186.224.24,10.0.2.15,443,55123
1739447085.210817,102,10.0.2.3,10.0.2.15,53,55529
1739447085.212891,82,142.251.209.10,10.0.2.15,443,51774
1739447085.21348,1292,142.251.209.10,10.0.2.15,443,51774
1739447085.215587,1292,142.251.209.10,10.0.2.15,443,51774
1739447085.215587,1292,142.251.209.10,10.0.2.15,443,51774
1739447085.215587,1292,142.251.209.10,10.0.2.15,443,51774
1739447085.216332,1292,142.251.209.10,10.0.2.15,443,51774
1739447085.216575,1292,10.0.2.15,142.251.209.10,51774,443
1739447085.216918,1292,142.251.209.10,10.0.2.15,443,51774
1739447085.217088,81,10.0.2.15,142.251.209.10,51774,443
1739447085.219343,82,10.0.2.15,142.251.209.10,51774,443
1739447085.223596,74,10.0.2.15,142.251.209.10,38056,443
1739447085.308508,79,10.0.2.15,142.251.209.10,51774,443
1739447085.315939,239,142.251.209.10,10.0.2.15,443,51774
1739447085.317008,60,142.251.209.10,10.0.2.15,443,38056
1739447085.317052,54,10.0.2.15,142.251.209.10,38056,443
1739447085.320113,82,10.0.2.15,142.251.209.10,51774,443
1739447085.320558,1859,10.0.2.15,142.251.209.10,38056,443
1739447085.321903,60,142.251.209.10,10.0.2.15,443,38056
1739447085.321903,60,142.251.209.10,10.0.2.15,443,38056
1739447085.32842,125,10.0.2.15,142.251.209.10,51774,443
1739447085.329071,114,10.0.2.15,142.251.209.10,51774,443
1739447085.329492,471,10.0.2.15,142.251.209.10,51774,443
1739447085.36547,246,142.251.209.10,10.0.2.15,443,51774
1739447085.365797,211,10.0.2.15,142.251.209.10,51774,443
1739447085.388266,1018,142.251.209.10,10.0.2.15,443,51774
1739447085.38888,163,142.251.209.10,10.0.2.15,443,51774
1739447085.389501,69,142.251.209.10,10.0.2.15,443,51774
1739447085.3898,75,10.0.2.15,142.251.209.10,51774,443
1739447085.390772,75,10.0.2.15,142.251.209.10,51774,443
1739447085.390998,75,10.0.2.15,142.251.209.10,51774,443
1739447085.393391,2934,142.251.209.10,10.0.2.15,443,38056
1739447085.393416,54,10.0.2.15,142.251.209.10,38056,443
1739447085.39472,2934,142.251.209.10,10.0.2.15,443,38056
1739447085.394747,54,10.0.2.15,142.251.209.10,38056,443
1739447085.397657,128,10.0.2.15,142.251.209.10,38056,443
1739447085.398676,60,142.251.209.10,10.0.2.15,443,38056
1739447085.415254,401,142.251.209.10,10.0.2.15,443,51774
1739447085.415978,178,142.251.209.10,10.0.2.15,443,51774
1739447085.416886,79,10.0.2.15,142.251.209.10,51774,443
1739447085.420198,67,142.251.209.10,10.0.2.15,443,51774
1739447085.436732,210,10.0.2.15,239.255.255.250,40342,1900
1739447085.439333,238,10.0.2.2,10.0.2.15,Unknown,Unknown
1739447085.453621,1108,10.0.2.15,35.186.224.26,53076,443
1739447085.454314,180,10.0.2.15,35.186.224.26,53076,443
1739447085.46648,1046,142.251.209.10,10.0.2.15,443,38056
1739447085.482587,94,10.0.2.15,10.0.2.3,37953,53
1739447085.482726,94,10.0.2.15,10.0.2.3,43690,53
1739447085.482785,94,10.0.2.15,10.0.2.3,50722,53
1739447085.490804,140,10.0.2.3,10.0.2.15,53,43690
1739447085.490805,152,10.0.2.3,10.0.2.15,53,37953
1739447085.501684,68,142.251.209.10,10.0.2.15,443,51774
1739447085.504338,74,10.0.2.15,35.186.224.41,52500,443
1739447085.511744,54,10.0.2.15,142.251.209.10,38056,443
1739447085.519988,70,35.186.224.26,10.0.2.15,443,53076
1739447085.545605,74,10.0.2.15,35.186.224.26,53076,443
1739447085.563557,60,35.186.224.41,10.0.2.15,443,52500
1739447085.563557,124,10.0.2.3,10.0.2.15,53,50722
1739447085.563557,371,35.186.224.26,10.0.2.15,443,53076
1739447085.563558,316,35.186.224.26,10.0.2.15,443,53076
1739447085.563596,54,10.0.2.15,35.186.224.41,52500,443
1739447085.564214,1839,10.0.2.15,35.186.224.41,52500,443
1739447085.565119,98,10.0.2.15,10.0.2.3,34856,53
1739447085.565168,60,35.186.224.41,10.0.2.15,443,52500
1739447085.565168,60,35.186.224.41,10.0.2.15,443,52500
1739447085.565407,78,10.0.2.15,35.186.224.26,53076,443
1739447085.689474,98,10.0.2.3,10.0.2.15,53,34856
1739447085.689475,66,35.186.224.26,10.0.2.15,443,53076
1739447085.689475,2934,35.186.224.41,10.0.2.15,443,52500
1739447085.689535,54,10.0.2.15,35.186.224.41,52500,443
1739447085.689968,566,35.186.224.41,10.0.2.15,443,52500
1739447085.689975,54,10.0.2.15,35.186.224.41,52500,443
1739447085.692462,118,10.0.2.15,35.186.224.41,52500,443
1739447085.692772,1011,10.0.2.15,35.186.224.41,52500,443
1739447085.69331,60,35.186.224.41,10.0.2.15,443,52500
1739447085.69331,60,35.186.224.41,10.0.2.15,443,52500
1739447085.79124,1288,10.0.2.15,35.186.224.24,43071,443
1739447085.791753,631,10.0.2.15,35.186.224.24,43071,443
1739447085.807224,1287,35.186.224.41,10.0.2.15,443,52500
1739447085.822829,1288,10.0.2.15,35.186.224.24,43071,443
1739447085.822906,700,10.0.2.15,35.186.224.24,43071,443
1739447085.825388,279,10.0.2.15,35.186.224.26,53076,443
1739447085.848926,54,10.0.2.15,35.186.224.41,52500,443
1739447085.855245,69,35.186.224.24,10.0.2.15,443,43071
1739447085.880845,74,10.0.2.15,35.186.224.24,43071,443
1739447085.893688,69,35.186.224.24,10.0.2.15,443,43071
1739447085.905387,466,35.186.224.24,10.0.2.15,443,43071
1739447085.906246,77,10.0.2.15,35.186.224.24,43071,443
1739447085.909198,70,35.186.224.26,10.0.2.15,443,53076
1739447085.916694,75,35.186.224.26,10.0.2.15,443,53076
1739447085.920138,78,10.0.2.15,35.186.224.26,53076,443
1739447085.94817,1288,35.186.224.24,10.0.2.15,443,43071
1739447085.94903,1292,35.186.224.24,10.0.2.15,443,43071
1739447085.949658,1292,35.186.224.24,10.0.2.15,443,43071
1739447085.95018,1292,35.186.224.24,10.0.2.15,443,43071
1739447085.950865,516,35.186.224.24,10.0.2.15,443,43071
1739447085.951581,1204,35.186.224.24,10.0.2.15,443,43071
1739447085.952361,77,10.0.2.15,35.186.224.24,43071,443
1739447085.952527,73,10.0.2.15,35.186.224.24,43071,443
1739447085.952676,73,10.0.2.15,35.186.224.24,43071,443
1739447086.029019,66,35.186.224.26,10.0.2.15,443,53076
1739447086.029019,66,35.186.224.24,10.0.2.15,443,43071
1739447086.035781,66,35.186.224.24,10.0.2.15,443,43071
1739447086.071332,100,10.0.2.15,10.0.2.3,33022,53
1739447086.071706,100,10.0.2.15,10.0.2.3,50740,53
1739447086.071821,100,10.0.2.15,10.0.2.3,36335,53
1739447086.077133,94,10.0.2.15,10.0.2.3,52099,53
1739447086.077253,94,10.0.2.15,10.0.2.3,48081,53
1739447086.078307,94,10.0.2.15,10.0.2.3,54959,53
1739447086.140003,94,10.0.2.3,10.0.2.15,53,54959
1739447086.141006,227,10.0.2.3,10.0.2.15,53,48081
1739447086.141943,100,10.0.2.3,10.0.2.15,53,36335
1739447086.174089,74,10.0.2.15,128.139.199.8,36450,443
1739447086.18123,74,10.0.2.15,128.139.199.8,36454,443
1739447086.183726,60,128.139.199.8,10.0.2.15,443,36450
1739447086.183751,54,10.0.2.15,128.139.199.8,36450,443
1739447086.184684,1837,10.0.2.15,128.139.199.8,36450,443
1739447086.185545,60,128.139.199.8,10.0.2.15,443,36450
1739447086.185545,60,128.139.199.8,10.0.2.15,443,36450
1739447086.190589,171,10.0.2.15,35.186.224.26,53076,443
1739447086.190728,60,128.139.199.8,10.0.2.15,443,36454
1739447086.190817,54,10.0.2.15,128.139.199.8,36454,443
1739447086.192742,1805,10.0.2.15,128.139.199.8,36454,443
1739447086.192894,74,10.0.2.15,128.139.199.8,36468,443
1739447086.193271,74,10.0.2.15,128.139.199.8,36470,443
1739447086.193449,74,10.0.2.15,128.139.199.8,36472,443
1739447086.193525,74,10.0.2.15,128.139.199.8,36484,443
1739447086.193704,173,10.0.2.15,35.186.224.26,53076,443
1739447086.193797,60,128.139.199.8,10.0.2.15,443,36454
1739447086.193797,60,128.139.199.8,10.0.2.15,443,36454
1739447086.202777,60,128.139.199.8,10.0.2.15,443,36470
1739447086.202778,60,128.139.199.8,10.0.2.15,443,36468
1739447086.202778,251,10.0.2.3,10.0.2.15,53,52099
1739447086.202778,239,10.0.2.3,10.0.2.15,53,33022
1739447086.202836,54,10.0.2.15,128.139.199.8,36470,443
1739447086.202869,54,10.0.2.15,128.139.199.8,36468,443
1739447086.203465,1837,10.0.2.15,128.139.199.8,36470,443
1739447086.20411,60,128.139.199.8,10.0.2.15,443,36484
1739447086.204123,54,10.0.2.15,128.139.199.8,36484,443
1739447086.204334,60,128.139.199.8,10.0.2.15,443,36472
1739447086.204334,60,128.139.199.8,10.0.2.15,443,36470
1739447086.204334,60,128.139.199.8,10.0.2.15,443,36470
1739447086.204339,54,10.0.2.15,128.139.199.8,36472,443
1739447086.20436,1837,10.0.2.15,128.139.199.8,36468,443
1739447086.204731,1805,10.0.2.15,128.139.199.8,36484,443
1739447086.205862,60,128.139.199.8,10.0.2.15,443,36468
1739447086.205862,60,128.139.199.8,10.0.2.15,443,36468
1739447086.205862,60,128.139.199.8,10.0.2.15,443,36484
1739447086.205862,60,128.139.199.8,10.0.2.15,443,36484
1739447086.206643,215,10.0.2.3,10.0.2.15,53,50740
1739447086.208749,1773,10.0.2.15,128.139.199.8,36472,443
1739447086.20991,60,128.139.199.8,10.0.2.15,443,36472
1739447086.20991,60,128.139.199.8,10.0.2.15,443,36472
1739447086.216459,74,10.0.2.15,199.232.214.250,46988,443
1739447086.21669,74,10.0.2.15,199.232.214.250,47002,443
1739447086.216738,74,10.0.2.15,199.232.214.250,47006,443
1739447086.236743,86,10.0.2.15,10.0.2.255,57621,57621
1739447086.249998,70,35.186.224.26,10.0.2.15,443,53076
1739447086.253044,2934,128.139.199.8,10.0.2.15,443,36450
1739447086.253067,54,10.0.2.15,128.139.199.8,36450,443
1739447086.254113,806,128.139.199.8,10.0.2.15,443,36450
1739447086.254148,54,10.0.2.15,128.139.199.8,36450,443
1739447086.254509,134,10.0.2.15,128.139.199.8,36450,443
1739447086.254744,146,10.0.2.15,128.139.199.8,36450,443
1739447086.254801,54,10.0.2.15,128.139.199.8,36454,443
1739447086.254867,54,10.0.2.15,128.139.199.8,36470,443
1739447086.254914,54,10.0.2.15,128.139.199.8,36468,443
1739447086.254977,54,10.0.2.15,128.139.199.8,36472,443
1739447086.255029,54,10.0.2.15,128.139.199.8,36484,443
1739447086.25527,480,10.0.2.15,128.139.199.8,36450,443
1739447086.255352,484,10.0.2.15,128.139.199.8,36450,443
1739447086.257719,60,128.139.199.8,10.0.2.15,443,36450
1739447086.258576,60,128.139.199.8,10.0.2.15,443,36450
1739447086.259599,60,128.139.199.8,10.0.2.15,443,36454
1739447086.260574,60,128.139.199.8,10.0.2.15,443,36470
1739447086.260575,60,128.139.199.8,10.0.2.15,443,36468
1739447086.260575,60,128.139.199.8,10.0.2.15,443,36472
1739447086.260575,60,128.139.199.8,10.0.2.15,443,36484
1739447086.260575,60,128.139.199.8,10.0.2.15,443,36450
1739447086.260575,60,128.139.199.8,10.0.2.15,443,36450
1739447086.262416,2934,128.139.199.8,10.0.2.15,443,36454
1739447086.262433,54,10.0.2.15,128.139.199.8,36454,443
1739447086.267495,60,199.232.214.250,10.0.2.15,443,47002
1739447086.267495,60,199.232.214.250,10.0.2.15,443,46988
1739447086.267495,5814,128.139.199.8,10.0.2.15,443,36450
1739447086.267602,54,10.0.2.15,199.232.214.250,47002,443
1739447086.267808,54,10.0.2.15,199.232.214.250,46988,443
1739447086.26787,54,10.0.2.15,128.139.199.8,36450,443
1739447086.268473,60,199.232.214.250,10.0.2.15,443,47006
1739447086.268473,7254,128.139.199.8,10.0.2.15,443,36450
1739447086.268486,54,10.0.2.15,199.232.214.250,47006,443
1739447086.268547,54,10.0.2.15,128.139.199.8,36450,443
1739447086.269076,7194,128.139.199.8,10.0.2.15,443,36450
1739447086.269085,54,10.0.2.15,128.139.199.8,36450,443
1739447086.271985,9714,128.139.199.8,10.0.2.15,443,36450
1739447086.272005,54,10.0.2.15,128.139.199.8,36450,443
1739447086.276044,157,35.186.224.26,10.0.2.15,443,53076
1739447086.276044,11574,128.139.199.8,10.0.2.15,443,36450
1739447086.28132,2934,128.139.199.8,10.0.2.15,443,36470
1739447086.28135,54,10.0.2.15,128.139.199.8,36470,443
1739447086.28493,1825,10.0.2.15,199.232.214.250,47002,443
1739447086.285202,1787,10.0.2.15,199.232.214.250,46988,443
1739447086.285527,54,10.0.2.15,128.139.199.8,36450,443
1739447086.285573,314,35.186.224.26,10.0.2.15,443,53076
1739447086.285573,60,199.232.214.250,10.0.2.15,443,47002
1739447086.285574,60,199.232.214.250,10.0.2.15,443,47002
1739447086.285574,60,199.232.214.250,10.0.2.15,443,46988
1739447086.285574,60,199.232.214.250,10.0.2.15,443,46988
1739447086.285574,2934,128.139.199.8,10.0.2.15,443,36484
1739447086.285574,2934,128.139.199.8,10.0.2.15,443,36468
1739447086.285603,54,10.0.2.15,128.139.199.8,36484,443
1739447086.285633,54,10.0.2.15,128.139.199.8,36468,443
1739447086.287116,1793,10.0.2.15,199.232.214.250,47006,443
1739447086.292938,60,199.232.214.250,10.0.2.15,443,47006
1739447086.292938,60,199.232.214.250,10.0.2.15,443,47006
1739447086.292938,13014,128.139.199.8,10.0.2.15,443,36450
1739447086.292981,54,10.0.2.15,128.139.199.8,36450,443
1739447086.295477,77,10.0.2.15,35.186.224.26,53076,443
1739447086.295495,1494,128.139.199.8,10.0.2.15,443,36450
1739447086.298506,13014,128.139.199.8,10.0.2.15,443,36450
1739447086.298535,54,10.0.2.15,128.139.199.8,36450,443
1739447086.30048,15894,128.139.199.8,10.0.2.15,443,36450
1739447086.318055,85,10.0.2.15,128.139.199.8,36450,443
1739447086.319231,17334,128.139.199.8,10.0.2.15,443,36450
1739447086.320269,2934,128.139.199.8,10.0.2.15,443,36472
1739447086.32029,54,10.0.2.15,128.139.199.8,36472,443
1739447086.326501,54,10.0.2.15,128.139.199.8,36450,443
1739447086.327717,18774,128.139.199.8,10.0.2.15,443,36450
1739447086.327738,54,10.0.2.15,128.139.199.8,36450,443
1739447086.32878,20214,128.139.199.8,10.0.2.15,443,36450
1739447086.328793,54,10.0.2.15,128.139.199.8,36450,443
1739447086.33038,21654,128.139.199.8,10.0.2.15,443,36450
1739447086.330401,54,10.0.2.15,128.139.199.8,36450,443
1739447086.331049,22226,128.139.199.8,10.0.2.15,443,36450
1739447086.331058,54,10.0.2.15,128.139.199.8,36450,443
1739447086.343729,2934,199.232.214.250,10.0.2.15,443,47006
1739447086.343729,2934,199.232.214.250,10.0.2.15,443,47002
1739447086.343729,2934,199.232.214.250,10.0.2.15,443,46988
1739447086.343759,54,10.0.2.15,199.232.214.250,47006,443
1739447086.34383,54,10.0.2.15,199.232.214.250,47002,443
1739447086.343893,54,10.0.2.15,199.232.214.250,46988,443
1739447086.344729,2226,199.232.214.250,10.0.2.15,443,47006
1739447086.344729,2226,199.232.214.250,10.0.2.15,443,47002
1739447086.344729,2226,199.232.214.250,10.0.2.15,443,46988
1739447086.344742,54,10.0.2.15,199.232.214.250,47006,443
1739447086.344804,54,10.0.2.15,199.232.214.250,47002,443
1739447086.344865,54,10.0.2.15,199.232.214.250,46988,443
1739447086.346492,183,10.0.2.15,142.251.209.10,51774,443
1739447086.381909,66,35.186.224.26,10.0.2.15,443,53076
1739447086.384943,118,10.0.2.15,199.232.214.250,46988,443
1739447086.389626,60,199.232.214.250,10.0.2.15,443,46988
1739447086.389984,77,10.0.2.15,35.186.224.26,53076,443
1739447086.391969,124,35.186.224.26,10.0.2.15,443,53076
1739447086.396358,75,10.0.2.15,35.186.224.26,53076,443
1739447086.396987,118,10.0.2.15,199.232.214.250,47006,443
1739447086.397284,118,10.0.2.15,199.232.214.250,47002,443
1739447086.398521,60,199.232.214.250,10.0.2.15,443,47006
1739447086.398521,60,199.232.214.250,10.0.2.15,443,47002
1739447086.418304,54,10.0.2.15,199.232.214.250,47002,443
1739447086.419665,60,199.232.214.250,10.0.2.15,443,47002
1739447086.420358,146,10.0.2.15,199.232.214.250,46988,443
1739447086.420655,146,10.0.2.15,199.232.214.250,47006,443
1739447086.421345,140,10.0.2.15,128.139.199.8,36450,443
1739447086.421597,60,199.232.214.250,10.0.2.15,443,46988
1739447086.421597,60,199.232.214.250,10.0.2.15,443,47006
1739447086.421597,60,128.139.199.8,10.0.2.15,443,36450
1739447086.421981,139,10.0.2.15,128.139.199.8,36450,443
1739447086.422254,140,10.0.2.15,128.139.199.8,36450,443
1739447086.422406,140,10.0.2.15,128.139.199.8,36450,443
1739447086.422538,60,128.139.199.8,10.0.2.15,443,36450
1739447086.422538,60,128.139.199.8,10.0.2.15,443,36450
1739447086.422896,513,10.0.2.15,199.232.214.250,46988,443
1739447086.423094,160,10.0.2.15,199.232.214.250,46988,443
1739447086.423242,159,10.0.2.15,199.232.214.250,46988,443
1739447086.423388,159,10.0.2.15,199.232.214.250,46988,443
1739447086.423508,60,128.139.199.8,10.0.2.15,443,36450
1739447086.423508,60,199.232.214.250,10.0.2.15,443,46988
1739447086.423508,60,199.232.214.250,10.0.2.15,443,46988
1739447086.423508,60,199.232.214.250,10.0.2.15,443,46988
1739447086.423565,159,10.0.2.15,199.232.214.250,46988,443
1739447086.42368,60,199.232.214.250,10.0.2.15,443,46988
1739447086.42373,160,10.0.2.15,199.232.214.250,46988,443
1739447086.423874,159,10.0.2.15,199.232.214.250,46988,443
1739447086.424019,159,10.0.2.15,199.232.214.250,46988,443
1739447086.424174,161,10.0.2.15,199.232.214.250,46988,443
1739447086.424317,159,10.0.2.15,199.232.214.250,46988,443
1739447086.424714,60,199.232.214.250,10.0.2.15,443,46988
1739447086.424714,60,199.232.214.250,10.0.2.15,443,46988
1739447086.424714,60,199.232.214.250,10.0.2.15,443,46988
1739447086.424714,60,199.232.214.250,10.0.2.15,443,46988
1739447086.424714,60,199.232.214.250,10.0.2.15,443,46988
1739447086.424714,60,199.232.214.250,10.0.2.15,443,46988
1739447086.426201,498,10.0.2.15,199.232.214.250,47006,443
1739447086.426386,144,10.0.2.15,199.232.214.250,47006,443
1739447086.426713,304,142.251.209.10,10.0.2.15,443,51774
1739447086.426713,60,199.232.214.250,10.0.2.15,443,47006
1739447086.426713,60,199.232.214.250,10.0.2.15,443,47006
1739447086.427749,254,142.251.209.10,10.0.2.15,443,51774
1739447086.427891,77,10.0.2.15,142.251.209.10,51774,443
1739447086.430484,24534,128.139.199.8,10.0.2.15,443,36450
1739447086.430533,54,10.0.2.15,128.139.199.8,36450,443
1739447086.431633,562,128.139.199.8,10.0.2.15,443,36450
1739447086.435459,1494,128.139.199.8,10.0.2.15,443,36450
1739447086.435482,54,10.0.2.15,128.139.199.8,36450,443
1739447086.437354,210,10.0.2.15,239.255.255.250,40342,1900
1739447086.437755,1494,128.139.199.8,10.0.2.15,443,36450
1739447086.439183,2307,128.139.199.8,10.0.2.15,443,36450
1739447086.439183,238,10.0.2.2,10.0.2.15,Unknown,Unknown
1739447086.439208,54,10.0.2.15,128.139.199.8,36450,443
1739447086.44039,24499,128.139.199.8,10.0.2.15,443,36450
1739447086.440407,54,10.0.2.15,128.139.199.8,36450,443
1739447086.441066,2814,128.139.199.8,10.0.2.15,443,36450
1739447086.441075,54,10.0.2.15,128.139.199.8,36450,443
1739447086.442979,5574,128.139.199.8,10.0.2.15,443,36450
1739447086.442995,54,10.0.2.15,128.139.199.8,36450,443
1739447086.447914,14001,128.139.199.8,10.0.2.15,443,36450
1739447086.447944,54,10.0.2.15,128.139.199.8,36450,443
1739447086.448894,4194,128.139.199.8,10.0.2.15,443,36450
1739447086.44891,54,10.0.2.15,128.139.199.8,36450,443
1739447086.450069,6954,128.139.199.8,10.0.2.15,443,36450
1739447086.450081,54,10.0.2.15,128.139.199.8,36450,443
1739447086.452496,8334,128.139.199.8,10.0.2.15,443,36450
1739447086.45251,54,10.0.2.15,128.139.199.8,36450,443
1739447086.45589,5574,128.139.199.8,10.0.2.15,443,36450
1739447086.455909,54,10.0.2.15,128.139.199.8,36450,443
1739447086.457751,5574,128.139.199.8,10.0.2.15,443,36450
1739447086.457766,54,10.0.2.15,128.139.199.8,36450,443
1739447086.458676,992,128.139.199.8,10.0.2.15,443,36450
1739447086.467627,78,199.232.214.250,10.0.2.15,443,47002
1739447086.467654,54,10.0.2.15,199.232.214.250,47002,443
1739447086.468384,60,199.232.214.250,10.0.2.15,443,47002
1739447086.468394,54,10.0.2.15,199.232.214.250,47002,443
1739447086.46917,60,199.232.214.250,10.0.2.15,443,47002
1739447086.470556,119,199.232.214.250,10.0.2.15,443,47006
1739447086.470556,119,199.232.214.250,10.0.2.15,443,46988
1739447086.470594,54,10.0.2.15,199.232.214.250,47006,443
1739447086.470661,54,10.0.2.15,199.232.214.250,46988,443
1739447086.471022,85,10.0.2.15,199.232.214.250,47006,443
1739447086.471445,85,10.0.2.15,199.232.214.250,46988,443
1739447086.472095,60,199.232.214.250,10.0.2.15,443,47006
1739447086.472095,60,199.232.214.250,10.0.2.15,443,46988
1739447086.47288,66,35.186.224.26,10.0.2.15,443,53076
1739447086.47288,7254,199.232.214.250,10.0.2.15,443,46988
1739447086.472897,54,10.0.2.15,199.232.214.250,46988,443
1739447086.473563,3894,199.232.214.250,10.0.2.15,443,46988
1739447086.473572,54,10.0.2.15,199.232.214.250,46988,443
1739447086.476372,1434,199.232.214.250,10.0.2.15,443,46988
1739447086.478086,6954,199.232.214.250,10.0.2.15,443,46988
1739447086.478086,7254,199.232.214.250,10.0.2.15,443,47006
1739447086.478118,54,10.0.2.15,199.232.214.250,46988,443
1739447086.47819,54,10.0.2.15,199.232.214.250,47006,443
1739447086.479038,3894,199.232.214.250,10.0.2.15,443,47006
1739447086.479052,54,10.0.2.15,199.232.214.250,47006,443
1739447086.482102,5574,199.232.214.250,10.0.2.15,443,47006
1739447086.482103,8334,199.232.214.250,10.0.2.15,443,46988
1739447086.482128,54,10.0.2.15,199.232.214.250,47006,443
1739447086.482159,54,10.0.2.15,199.232.214.250,46988,443
1739447086.485307,2814,199.232.214.250,10.0.2.15,443,47006
1739447086.485307,2814,199.232.214.250,10.0.2.15,443,46988
1739447086.485333,54,10.0.2.15,199.232.214.250,47006,443
1739447086.4854,54,10.0.2.15,199.232.214.250,46988,443
1739447086.487484,2814,199.232.214.250,10.0.2.15,443,47006
1739447086.487484,2814,199.232.214.250,10.0.2.15,443,46988
1739447086.487501,54,10.0.2.15,199.232.214.250,47006,443
1739447086.487565,54,10.0.2.15,199.232.214.250,46988,443
1739447086.489336,2814,199.232.214.250,10.0.2.15,443,46988
1739447086.489353,54,10.0.2.15,199.232.214.250,46988,443
1739447086.493141,1494,199.232.214.250,10.0.2.15,443,47006
1739447086.49423,6894,199.232.214.250,10.0.2.15,443,47006
1739447086.49423,5574,199.232.214.250,10.0.2.15,443,46988
1739447086.494257,54,10.0.2.15,199.232.214.250,47006,443
1739447086.494549,54,10.0.2.15,199.232.214.250,46988,443
1739447086.495818,11094,199.232.214.250,10.0.2.15,443,47006
1739447086.49583,54,10.0.2.15,199.232.214.250,47006,443
1739447086.495893,11094,199.232.214.250,10.0.2.15,443,46988
1739447086.4959,54,10.0.2.15,199.232.214.250,46988,443
1739447086.49763,1434,199.232.214.250,10.0.2.15,443,47006
1739447086.497631,2814,199.232.214.250,10.0.2.15,443,46988
1739447086.497655,54,10.0.2.15,199.232.214.250,46988,443
1739447086.499442,54,10.0.2.15,128.139.199.8,36450,443
1739447086.501755,6954,199.232.214.250,10.0.2.15,443,47006
1739447086.501755,5574,199.232.214.250,10.0.2.15,443,46988
1739447086.501778,54,10.0.2.15,199.232.214.250,47006,443
1739447086.501843,54,10.0.2.15,199.232.214.250,46988,443
1739447086.502585,2046,199.232.214.250,10.0.2.15,443,47006
1739447086.502585,5574,199.232.214.250,10.0.2.15,443,46988
1739447086.502607,54,10.0.2.15,199.232.214.250,47006,443
1739447086.502672,54,10.0.2.15,199.232.214.250,46988,443
1739447086.50583,2814,199.232.214.250,10.0.2.15,443,46988
1739447086.505863,54,10.0.2.15,199.232.214.250,46988,443
1739447086.510213,1494,199.232.214.250,10.0.2.15,443,46988
